"","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103","h104","h105","h106","h107","h108","h109","h110","h111","h112","h113","h114","h115","h116","h117","h118","h119","h120","h121","h122","h123","h124","h125","h126","h127","h128","h129","h130","h131","h132","h133","h134","h135","h136","h137","h138","h139","h140","h141","h142","h143","h144","h145","h146","h147","h148","h149","h150","h151","h152","h153","h154","h155","h156","h157","h158","h159","h160","h161","h162","h163","h164","h165","h166","h167","h168","h169","h170","h171","h172","h173","h174"
"g132",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.891494,0.85,0.869128,0.871723,0.871723,0.886095,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g133",0.831175,0.913914,0.913914,0.913914,0.0973676,0.158578,0.11272,0.435125,0.913914,0.913914,0.350646,0.339554,0.689409,0.830523,0.913914,0.815142,0.784658,0.0906192,0.838743,0.270859,0.0973676,0.0973676,0.814951,0.203044,0.11272,0.913914,0.913914,0.164362,0.913914,0.20197,0.0973676,0.0973676,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.285733,0.0993911,0.913914,0.411075,0.913914,0.913914,0.913914,0.913914,0.0973676,0.913914,0.913914,0.913914,0.147905,0.169891,0.913914,0.813004,0.913914,0.183966,0.913914,0.913914,0.11272,0.913914,0.913914,0.913914,0.913914,0.183966,0.913914,0.814185,0.829596,0.136914,0.0973676,0.772776,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.615422,0.833273,0.913914,0.913914,0.913914,0.221034,0.0906192,0.913914,0.850937,0.44453,0.913914,0.913914,0.215802,0.913914,0.913914,0.464245,0.913914,0.913914,0.913914,0.913914,0.0973676,0.252487,0.0973676,0.201828,0.913914,0.245159,0.0973676,0.913914,0.133392,0.0906192,0.913914,0.913914,0.913914,0.913914,0.131497,0.292782,0.0973676,0.0973676,0.906657,0.239417,0.247003,0.0983766,0.0750432,0.0817915,0.0817915,0.79618,0.083815,0.0940255,0.0952584,0.177227,0.210134,0.095896,0.85,0.228668,0.111021,0.172212,0.0774708,0.117017,0.894017,0.894017,0.894017,0.0707225,0.758236,0.894017,0.0755468,0.204751,0.894017,0.894017,0.894017,0.385673,0.894017,0.0940559,0.0707225,0.894017,0.0774708,0.115804,0.395085,0.894017,0.894017,0.0774708,0.0774708,0.0707225,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.099184,0.922479,0.628169,0.932982,0.177647,0.133021
"g134",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.891494,0.871723,0.871723,0.85,0.861015,0.886095,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g135",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.891494,0.871723,0.871723,0.861015,0.85,0.886095,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g136",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.891494,0.886095,0.886095,0.886095,0.886095,0.85,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g137",0.820708,0.913914,0.913914,0.913914,0.140354,0.129154,0.144775,0.416876,0.913914,0.913914,0.382364,0.371695,0.681872,0.821272,0.913914,0.803794,0.774714,0.13252,0.831905,0.240821,0.140354,0.140354,0.810578,0.215365,0.144775,0.913914,0.913914,0.136044,0.913914,0.207154,0.140354,0.140354,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.253571,0.123748,0.913914,0.445475,0.913914,0.913914,0.913914,0.913914,0.140354,0.913914,0.913914,0.913914,0.19339,0.199267,0.913914,0.80482,0.913914,0.146653,0.913914,0.913914,0.144775,0.913914,0.913914,0.913914,0.913914,0.146653,0.913914,0.794768,0.821081,0.150537,0.140354,0.767397,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.605861,0.824455,0.913914,0.913914,0.913914,0.269983,0.13252,0.913914,0.841567,0.42986,0.913914,0.913914,0.235906,0.913914,0.913914,0.440309,0.913914,0.913914,0.913914,0.913914,0.140354,0.204177,0.140354,0.15321,0.913914,0.217013,0.140354,0.913914,0.171729,0.13252,0.913914,0.913914,0.913914,0.913914,0.158638,0.286987,0.140354,0.140354,0.906657,0.241266,0.219028,0.0952666,0.116944,0.124778,0.124778,0.787148,0.108172,0.12608,0.126227,0.13184,0.256946,0.1479,0.894017,0.220924,0.145295,0.155958,0.0764403,0.118484,0.881861,0.881861,0.881861,0.100467,0.734333,0.881861,0.104656,0.240733,0.881861,0.881861,0.881861,0.407395,0.881861,0.112868,0.100467,0.881861,0.108302,0.116689,0.34972,0.881861,0.885114,0.111554,0.111554,0.10372,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.141085,0.922479,0.614169,0.932982,0.148223,0.129911
"g138",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.85,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.88052,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g139",0.754614,0.913914,0.913914,0.913914,0.237915,0.236105,0.222563,0.356807,0.913914,0.913914,0.243015,0.235508,0.653865,0.743843,0.913914,0.736805,0.698364,0.233544,0.772328,0.30318,0.237915,0.237915,0.745828,0.233512,0.222563,0.913914,0.913914,0.246629,0.913914,0.182468,0.237915,0.237915,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.304518,0.227556,0.913914,0.323351,0.913914,0.913914,0.913914,0.913914,0.237915,0.913914,0.913914,0.913914,0.21872,0.254596,0.913914,0.739584,0.913914,0.251239,0.913914,0.913914,0.222563,0.913914,0.913914,0.913914,0.913914,0.251239,0.913914,0.743296,0.741675,0.211324,0.237915,0.69575,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.545123,0.753629,0.913914,0.913914,0.913914,0.260129,0.233544,0.913914,0.774333,0.457474,0.913914,0.913914,0.225635,0.913914,0.913914,0.393062,0.913914,0.913914,0.913914,0.913914,0.237915,0.299596,0.237915,0.268459,0.913914,0.246738,0.237915,0.913914,0.195579,0.233544,0.913914,0.913914,0.913914,0.913914,0.212716,0.24565,0.237915,0.237915,0.906657,0.339674,0.310282,0.230369,0.217968,0.222339,0.222339,0.70726,0.21198,0.203868,0.195969,0.257213,0.234958,0.213771,0.894017,0.283283,0.230714,0.242279,0.205862,0.17793,0.85,0.864793,0.873437,0.193067,0.657043,0.873437,0.183558,0.220785,0.873437,0.873437,0.873437,0.27973,0.874448,0.175197,0.194078,0.87649,0.200491,0.212737,0.320095,0.878297,0.885114,0.209115,0.209115,0.204744,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.242109,0.922479,0.531975,0.932982,0.255173,0.265014
"g140",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.864793,0.85,0.873437,0.873437,0.873437,0.873437,0.873437,0.873437,0.873437,0.873437,0.873437,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g141",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.873437,0.873437,0.85,0.863134,0.867361,0.871849,0.871849,0.871849,0.871849,0.871849,0.871849,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g142",0.842524,0.913914,0.913914,0.913914,0.0738003,0.131873,0.0891525,0.456905,0.913914,0.913914,0.36355,0.35346,0.704523,0.841986,0.913914,0.825528,0.79589,0.0639142,0.853535,0.252685,0.0738003,0.0738003,0.831851,0.227843,0.0891525,0.913914,0.913914,0.170975,0.913914,0.203521,0.0738003,0.0738003,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.271838,0.072686,0.913914,0.425346,0.913914,0.913914,0.913914,0.913914,0.0738003,0.913914,0.913914,0.913914,0.168129,0.151717,0.913914,0.825867,0.913914,0.205777,0.913914,0.913914,0.0891525,0.913914,0.913914,0.913914,0.913914,0.205777,0.913914,0.820586,0.842165,0.138465,0.0738003,0.789699,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.62783,0.845306,0.913914,0.913914,0.913914,0.24273,0.0639142,0.913914,0.86251,0.45609,0.913914,0.913914,0.242507,0.913914,0.913914,0.475611,0.913914,0.913914,0.913914,0.913914,0.0738003,0.254039,0.0738003,0.209128,0.913914,0.231951,0.0738003,0.913914,0.154071,0.0639142,0.913914,0.913914,0.913914,0.913914,0.104792,0.310763,0.0738003,0.0738003,0.906657,0.212712,0.233795,0.0716715,0.0483381,0.0582243,0.0582243,0.809165,0.05711,0.0704582,0.0685533,0.178092,0.228317,0.102611,0.894017,0.232788,0.157636,0.166926,0.0417475,0.105071,0.873437,0.873437,0.863134,0,0.743251,0.871849,0.0352038,0.202608,0.871849,0.871849,0.871849,0.379931,0.874448,0.0477818,0.0244483,0.87649,0.0363764,0.076517,0.388302,0.878297,0.885114,0.045,0.045,0.0351139,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.0724789,0.922479,0.639651,0.932982,0.150942,0.106316
"g143",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.873437,0.873437,0.867361,0.867361,0.85,0.871849,0.871849,0.871849,0.871849,0.871849,0.871849,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g144",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.873437,0.873437,0.871849,0.871849,0.871849,0.85,0.869137,0.869137,0.869137,0.869137,0.869137,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g145",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.873437,0.873437,0.871849,0.871849,0.871849,0.869137,0.85,0.863952,0.863952,0.8669,0.8669,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
"g146",0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.913914,0.906657,0.904339,0.904339,0.898338,0.898338,0.898338,0.898338,0.898338,0.898338,0.89522,0.89522,0.89522,0.894017,0.894017,0.894017,0.894017,0.894017,0.894017,0.881861,0.88052,0.873437,0.873437,0.871849,0.871849,0.871849,0.869137,0.863952,0.85,0.850885,0.8669,0.8669,0.874448,0.874448,0.874448,0.874448,0.87649,0.87649,0.878297,0.878297,0.878297,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.885114,0.922479,0.922479,0.932982,0.932982,0.932982,0.932982
