"","h1","h2","h3","h4","h5","h6","h7","h8","h9","h10","h11","h12","h13","h14","h15","h16","h17","h18","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","h29","h30","h31","h32","h33","h34","h35","h36","h37","h38","h39","h40","h41","h42","h43","h44","h45","h46","h47","h48","h49","h50","h51","h52","h53","h54","h55","h56","h57","h58","h59","h60","h61","h62","h63","h64","h65","h66","h67","h68","h69","h70","h71","h72","h73","h74","h75","h76","h77","h78","h79","h80","h81","h82","h83","h84","h85","h86","h87","h88","h89","h90","h91","h92","h93","h94","h95","h96","h97","h98","h99","h100","h101","h102","h103","h104","h105","h106","h107","h108","h109","h110","h111","h112","h113","h114","h115","h116","h117","h118","h119","h120","h121","h122","h123","h124","h125","h126","h127","h128","h129","h130","h131","h132","h133","h134","h135","h136","h137","h138","h139","h140","h141","h142","h143","h144","h145","h146","h147","h148","h149","h150","h151","h152","h153","h154","h155","h156","h157","h158","h159","h160","h161","h162","h163","h164","h165","h166","h167","h168","h169","h170","h171","h172","h173","h174"
"g131",0.949607,1,1,1,0.406978,0.447971,0.417815,0.677405,1,1,0.611508,0.604385,0.852195,0.949227,1,0.93761,0.916689,0.4,0.957379,0.53325,0.406978,0.406978,0.942073,0.515715,0.417815,1,1,0.475573,1,0.498546,0.406978,0.406978,1,1,1,1,1,1,1,1,1,1,0.546769,0.406192,1,0.655128,1,1,1,1,0.406978,1,1,1,0.473564,0.461978,1,0.937849,1,0.500138,1,1,0.417815,1,1,1,1,0.500138,1,0.934121,0.949354,0.452624,0.406978,0.912319,1,1,1,1,1,1,0.798058,0.951571,1,1,1,0.526223,0.4,1,0.963714,0.67683,1,1,0.526066,1,1,0.690609,1,1,1,1,0.406978,0.534205,0.406978,0.502504,1,0.518614,0.406978,1,0.46364,0.4,1,1,1,1,0.428855,0.574247,0.406978,0.406978,1,0.511792,0.526674,0.416471,0.4,0.406978,0.406978,0.937055,0.406192,0.417815,0.416471,0.493792,0.530094,0.44136,1,0.53325,0.480201,0.486759,0.406978,0.452624,1,1,1,0.4,0.912393,1,0.409427,0.527595,1,1,1,0.650929,1,0.416471,0.4,1,0.406978,0.434038,0.654121,1,1,0.406978,0.406978,0.4,1,1,1,1,1,1,0.4,1,0.792943,1,0.447971,0.416471
"g132",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g133",0.941596,1,1,1,0.423614,0.466822,0.434451,0.662031,1,1,0.602399,0.594569,0.841526,0.941136,1,0.930279,0.908761,0.418851,0.946938,0.546079,0.423614,0.423614,0.930144,0.498209,0.434451,1,1,0.470904,1,0.497451,0.423614,0.423614,1,1,1,1,1,1,1,1,1,1,0.556578,0.425043,1,0.645055,1,1,1,1,0.423614,1,1,1,0.459288,0.474807,1,0.928769,1,0.484742,1,1,0.434451,1,1,1,1,0.484742,1,0.929603,0.940481,0.451529,0.423614,0.900373,1,1,1,1,1,1,0.7893,0.943077,1,1,1,0.510908,0.418851,1,0.955545,0.66867,1,1,0.507215,1,1,0.682586,1,1,1,1,0.423614,0.53311,0.423614,0.497351,1,0.527938,0.423614,1,0.449043,0.418851,1,1,1,1,0.447705,0.561554,0.423614,0.423614,1,0.530643,0.535998,0.435321,0.418851,0.423614,0.423614,0.927888,0.425043,0.434451,0.435321,0.493182,0.51904,0.454189,1,0.546079,0.463034,0.496083,0.423614,0.451529,1,1,1,0.418851,0.904154,1,0.422256,0.513459,1,1,1,0.641169,1,0.435321,0.418851,1,0.423614,0.450673,0.647812,1,1,0.423614,0.423614,0.418851,1,1,1,1,1,1,0.418851,1,0.784838,1,0.466822,0.435321
"g134",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g135",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g136",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g137",0.934207,1,1,1,0.453958,0.446052,0.457078,0.649149,1,1,0.624788,0.617257,0.836206,0.934605,1,0.922268,0.901741,0.448428,0.942111,0.524876,0.453958,0.453958,0.927057,0.506906,0.457078,1,1,0.450915,1,0.50111,0.453958,0.453958,1,1,1,1,1,1,1,1,1,1,0.533876,0.442236,1,0.669337,1,1,1,1,0.453958,1,1,1,0.491395,0.495543,1,0.922992,1,0.458404,1,1,0.457078,1,1,1,1,0.458404,1,0.915897,0.93447,0.461146,0.453958,0.896576,1,1,1,1,1,1,0.782551,0.936853,1,1,1,0.545461,0.448428,1,0.948932,0.658315,1,1,0.521406,1,1,0.66569,1,1,1,1,0.453958,0.499009,0.453958,0.463033,1,0.50807,0.453958,1,0.476105,0.448428,1,1,1,1,0.466864,0.557463,0.453958,0.453958,1,0.531948,0.516251,0.433126,0.448428,0.453958,0.453958,0.921513,0.442236,0.457078,0.457181,0.461144,0.550303,0.473329,1,0.524876,0.47149,0.479017,0.453958,0.461146,1,1,1,0.448428,0.895862,1,0.451384,0.547439,1,1,1,0.665083,1,0.457181,0.448428,1,0.453958,0.459878,0.624371,1,1,0.453958,0.453958,0.448428,1,1,1,1,1,1,0.448428,1,0.774956,1,0.446052,0.433126
"g138",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g139",0.887553,1,1,1,0.522824,0.521547,0.511987,0.606748,1,1,0.526424,0.521125,0.816436,0.87995,1,0.874982,0.847847,0.519739,0.900057,0.568893,0.522824,0.522824,0.881351,0.519716,0.511987,1,1,0.528975,1,0.483685,0.522824,0.522824,1,1,1,1,1,1,1,1,1,1,0.569838,0.515512,1,0.583132,1,1,1,1,0.522824,1,1,1,0.509275,0.534599,1,0.876944,1,0.532229,1,1,0.511987,1,1,1,1,0.532229,1,0.879564,0.878419,0.504054,0.522824,0.846002,1,1,1,1,1,1,0.739677,0.886857,1,1,1,0.538505,0.519739,1,0.901472,0.677807,1,1,0.514156,1,1,0.63234,1,1,1,1,0.522824,0.566363,0.522824,0.544385,1,0.529052,0.522824,1,0.49294,0.519739,1,1,1,1,0.505037,0.528284,0.522824,0.522824,1,0.601413,0.580665,0.528493,0.519739,0.522824,0.522824,0.865121,0.515512,0.511987,0.506411,0.549642,0.534781,0.519826,1,0.568893,0.531786,0.539949,0.522824,0.504054,1,1,1,0.519739,0.847252,1,0.513027,0.539305,1,1,1,0.580199,1,0.506411,0.519739,1,0.522824,0.530193,0.605975,1,1,0.522824,0.522824,0.519739,1,1,1,1,1,1,0.519739,1,0.716936,1,0.521547,0.528493
"g140",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g141",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g142",0.949607,1,1,1,0.406978,0.447971,0.417815,0.677405,1,1,0.611508,0.604385,0.852195,0.949227,1,0.93761,0.916689,0.4,0.957379,0.53325,0.406978,0.406978,0.942073,0.515715,0.417815,1,1,0.475573,1,0.498546,0.406978,0.406978,1,1,1,1,1,1,1,1,1,1,0.546769,0.406192,1,0.655128,1,1,1,1,0.406978,1,1,1,0.473564,0.461978,1,0.937849,1,0.500138,1,1,0.417815,1,1,1,1,0.500138,1,0.934121,0.949354,0.452624,0.406978,0.912319,1,1,1,1,1,1,0.798058,0.951571,1,1,1,0.526223,0.4,1,0.963714,0.67683,1,1,0.526066,1,1,0.690609,1,1,1,1,0.406978,0.534205,0.406978,0.502504,1,0.518614,0.406978,1,0.46364,0.4,1,1,1,1,0.428855,0.574247,0.406978,0.406978,1,0.511792,0.526674,0.416471,0.4,0.406978,0.406978,0.937055,0.406192,0.417815,0.416471,0.493792,0.530094,0.44136,1,0.53325,0.480201,0.486759,0.406978,0.452624,1,1,1,0.4,0.912393,1,0.409427,0.527595,1,1,1,0.650929,1,0.416471,0.4,1,0.406978,0.434038,0.654121,1,1,0.406978,0.406978,0.4,1,1,1,1,1,1,0.4,1,0.792943,1,0.447971,0.416471
"g143",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g145",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g146",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g147",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g148",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g149",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g150",0.941596,1,1,1,0.423614,0.466822,0.434451,0.662031,1,1,0.602399,0.594569,0.841526,0.941136,1,0.930279,0.908761,0.418851,0.946938,0.546079,0.423614,0.423614,0.930144,0.498209,0.434451,1,1,0.470904,1,0.497451,0.423614,0.423614,1,1,1,1,1,1,1,1,1,1,0.556578,0.425043,1,0.645055,1,1,1,1,0.423614,1,1,1,0.459288,0.474807,1,0.928769,1,0.484742,1,1,0.434451,1,1,1,1,0.484742,1,0.929603,0.940481,0.451529,0.423614,0.900373,1,1,1,1,1,1,0.7893,0.943077,1,1,1,0.510908,0.418851,1,0.955545,0.66867,1,1,0.507215,1,1,0.682586,1,1,1,1,0.423614,0.53311,0.423614,0.497351,1,0.527938,0.423614,1,0.449043,0.418851,1,1,1,1,0.447705,0.561554,0.423614,0.423614,1,0.530643,0.535998,0.435321,0.418851,0.423614,0.423614,0.927888,0.425043,0.434451,0.435321,0.493182,0.51904,0.454189,1,0.546079,0.463034,0.496083,0.423614,0.451529,1,1,1,0.418851,0.904154,1,0.422256,0.513459,1,1,1,0.641169,1,0.435321,0.418851,1,0.423614,0.450673,0.647812,1,1,0.423614,0.423614,0.418851,1,1,1,1,1,1,0.418851,1,0.784838,1,0.466822,0.435321
"g151",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g152",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g153",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g154",0.917811,1,1,1,0.459322,0.462381,0.470159,0.649859,1,1,0.578185,0.568872,0.814406,0.916554,1,0.907898,0.885746,0.455382,0.930293,0.540896,0.459322,0.459322,0.917655,0.536936,0.470159,1,1,0.467471,1,0.502261,0.459322,0.459322,1,1,1,1,1,1,1,1,1,1,0.581298,0.451585,1,0.620732,1,1,1,1,0.459322,1,1,1,0.437474,0.47709,1,0.908854,1,0.49624,1,1,0.470159,1,1,1,1,0.49624,1,0.91461,0.913391,0.455138,0.459322,0.882237,1,1,1,1,1,1,0.766197,0.919566,1,1,1,0.497056,0.455382,1,0.93012,0.645532,1,1,0.500142,1,1,0.658779,1,1,1,1,0.459322,0.554788,0.459322,0.5199,1,0.526642,0.459322,1,0.456965,0.455382,1,1,1,1,0.443855,0.535667,0.459322,0.459322,1,0.567174,0.563364,0.471852,0.455382,0.459322,0.459322,0.898234,0.451585,0.470159,0.471852,0.501393,0.493928,0.464484,1,0.540896,0.499798,0.493901,0.459322,0.455138,1,1,1,0.455382,0.881272,1,0.459269,0.497535,1,1,1,0.617427,1,0.471852,0.455382,1,0.459322,0.486381,0.635642,1,1,0.459322,0.459322,0.455382,1,1,1,1,1,1,0.455382,1,0.761794,1,0.462381,0.471852
"g155",0.874554,1,1,1,0.52737,0.509245,0.521967,0.675507,1,1,0.648897,0.640519,0.779956,0.887386,1,0.870873,0.880999,0.520392,0.887534,0.508608,0.52737,0.52737,0.882365,0.576538,0.521967,1,1,0.550639,1,0.553871,0.52737,0.52737,1,1,1,1,1,1,1,1,1,1,0.546467,0.516896,1,0.633741,1,1,1,1,0.52737,1,1,1,0.551997,0.542514,1,0.882816,1,0.591903,1,1,0.521967,1,1,1,1,0.591903,1,0.873397,0.888812,0.545098,0.52737,0.859126,1,1,1,1,1,1,0.797059,0.880975,1,1,1,0.60837,0.520392,1,0.890488,0.732898,1,1,0.519431,1,1,0.700996,1,1,1,1,0.52737,0.55299,0.52737,0.575789,1,0.546265,0.52737,1,0.574344,0.520392,1,1,1,1,0.510294,0.568637,0.52737,0.52737,1,0.469243,0.551956,0.517923,0.520392,0.52737,0.52737,0.873418,0.516896,0.521967,0.511808,0.577171,0.612014,0.531015,1,0.508608,0.581653,0.548842,0.52737,0.545098,1,1,1,0.520392,0.84851,1,0.529819,0.609064,1,1,1,0.64191,1,0.511808,0.520392,1,0.52737,0.510267,0.661947,1,1,0.52737,0.52737,0.520392,1,1,1,1,1,1,0.520392,1,0.809798,1,0.509245,0.517923
"g156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g157",0.918557,1,1,1,0.478974,0.441409,0.482629,0.657175,1,1,0.642208,0.634639,0.820802,0.920871,1,0.906163,0.887677,0.473444,0.927257,0.496333,0.478974,0.478974,0.913708,0.544274,0.482629,1,1,0.471755,1,0.533066,0.478974,0.478974,1,1,1,1,1,1,1,1,1,1,0.556997,0.469217,1,0.683027,1,1,1,1,0.478974,1,1,1,0.508075,0.496516,1,0.908651,1,0.516692,1,1,0.482629,1,1,1,1,0.516692,1,0.905185,0.920287,0.490164,0.478974,0.884619,1,1,1,1,1,1,0.767947,0.922851,1,1,1,0.563187,0.473444,1,0.933471,0.636741,1,1,0.537269,1,1,0.669879,1,1,1,1,0.478974,0.541411,0.478974,0.50675,1,0.495368,0.478974,1,0.521126,0.473444,1,1,1,1,0.460072,0.562943,0.478974,0.478974,1,0.547015,0.51869,0.461903,0.473444,0.478974,0.478974,0.905837,0.469217,0.482629,0.482733,0.494029,0.567239,0.4832,1,0.496333,0.505386,0.477192,0.478974,0.490164,1,1,1,0.473444,0.878316,1,0.476401,0.56443,1,1,1,0.678182,1,0.482733,0.473444,1,0.478974,0.482929,0.633722,1,1,0.478974,0.478974,0.473444,1,1,1,1,1,1,0.473444,1,0.754614,1,0.441409,0.461903
"g158",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"g161",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
